loss,mae,val_loss,val_mae,learning_rate
0.008472282439470291,0.05362270399928093,0.00877124723047018,0.04740815609693527,0.00043108928366564214
0.008455910719931126,0.053321223706007004,0.0077441418543457985,0.04233530908823013,0.00043108928366564214
0.007635465823113918,0.05081625655293465,0.007912049070000648,0.043600231409072876,0.00043108928366564214
0.007671138737350702,0.050515033304691315,0.008174171671271324,0.04259183257818222,0.00043108928366564214
0.007586620282381773,0.05003354325890541,0.007983095943927765,0.04372033104300499,0.00043108928366564214
0.006953309755772352,0.04817716032266617,0.007495736703276634,0.04121851548552513,0.00043108928366564214
0.006808933336287737,0.047200608998537064,0.007417353801429272,0.04202619567513466,0.00043108928366564214
0.00650153448805213,0.04655596613883972,0.00807505939155817,0.042196158319711685,0.00043108928366564214
0.006390415132045746,0.045889634639024734,0.0074647353030741215,0.041822876781225204,0.00043108928366564214
0.00657048961147666,0.046297501772642136,0.007510809693485498,0.040776655077934265,0.00043108928366564214
0.006232590414583683,0.04502924531698227,0.007838647812604904,0.041819408535957336,0.00043108928366564214
0.00557352602481842,0.04256950318813324,0.0070447842590510845,0.03803430125117302,0.00030176248401403427
0.005286140367388725,0.04199555888772011,0.006951386108994484,0.03820326179265976,0.00030176248401403427
0.005127017851918936,0.041448675096035004,0.007250464521348476,0.039189934730529785,0.00030176248401403427
0.005119244568049908,0.041251178830862045,0.007285135332494974,0.03771478682756424,0.00030176248401403427
0.005030287895351648,0.04097023233771324,0.0070725721307098866,0.03814632445573807,0.00030176248401403427
0.004949998576194048,0.04021889343857765,0.006523523945361376,0.03595113754272461,0.00030176248401403427
0.004710713401436806,0.03995685279369354,0.006568425800651312,0.035905737429857254,0.00030176248401403427
0.004726521670818329,0.03943093121051788,0.006393188610672951,0.03641759231686592,0.00030176248401403427
0.004472501575946808,0.0386236310005188,0.007050912361592054,0.03813514485955238,0.00030176248401403427
0.004437912721186876,0.03844406083226204,0.006664558779448271,0.03618216887116432,0.00030176248401403427
0.004594927188009024,0.038941383361816406,0.006232041399925947,0.035344235599040985,0.00030176248401403427
0.004460874013602734,0.038462672382593155,0.00663755601271987,0.036878421902656555,0.00030176248401403427
0.0043821572326123714,0.03821656480431557,0.006517310626804829,0.03639284893870354,0.00030176248401403427
0.004468137864023447,0.03823954984545708,0.0061270566657185555,0.03556017205119133,0.00030176248401403427
0.004076323937624693,0.036839015781879425,0.006116359960287809,0.03342493250966072,0.00030176248401403427
0.004293855745345354,0.037276752293109894,0.006624648813158274,0.03661702573299408,0.00030176248401403427
0.004109703470021486,0.03688532114028931,0.006732334848493338,0.038917429745197296,0.00030176248401403427
0.003999954555183649,0.036357056349515915,0.006664114072918892,0.03651334345340729,0.00030176248401403427
0.004142411053180695,0.036556676030159,0.00656531797721982,0.03430751711130142,0.00030176248401403427
0.003816395066678524,0.035153187811374664,0.006408511195331812,0.035155102610588074,0.000211233738809824
0.0035719003062695265,0.0346340537071228,0.006072608288377523,0.03556307032704353,0.000211233738809824
0.0036590469535440207,0.0348673053085804,0.00601190747693181,0.0326262004673481,0.000211233738809824
0.0034258607774972916,0.034034062176942825,0.006182604003697634,0.03391307219862938,0.000211233738809824
0.0034908349625766277,0.03425813466310501,0.006238992791622877,0.0349201001226902,0.000211233738809824
0.003492386545985937,0.034088701009750366,0.006339322775602341,0.03684065490961075,0.000211233738809824
0.00333415693603456,0.0333431251347065,0.006029406096786261,0.034457869827747345,0.000211233738809824
0.003120419569313526,0.03280250355601311,0.006015384569764137,0.0329778790473938,0.000211233738809824
0.0032274858094751835,0.03286741301417351,0.006205857265740633,0.03586459159851074,0.0001478636113461107
0.003096208907663822,0.032317519187927246,0.006037245504558086,0.03599683940410614,0.0001478636113461107
0.0030556779820472,0.032237887382507324,0.0058636912144720554,0.035447437316179276,0.0001478636113461107
0.0029926816932857037,0.03174188733100891,0.005835357587784529,0.03524646535515785,0.0001478636113461107
0.0029109991155564785,0.031791675835847855,0.005904231686145067,0.03471703827381134,0.0001478636113461107
0.0029054118786007166,0.031439006328582764,0.005939611699432135,0.03490027040243149,0.0001478636113461107
0.003000363241881132,0.03160738945007324,0.005671342834830284,0.032843731343746185,0.0001478636113461107
0.0028755401726812124,0.03132414445281029,0.0056320670992136,0.03334566578269005,0.0001478636113461107
0.002926895162090659,0.03133824095129967,0.005844736471772194,0.03319665417075157,0.0001478636113461107
0.002868492854759097,0.031234662979841232,0.005644520279020071,0.033300742506980896,0.0001478636113461107
0.0029134645592421293,0.03142930567264557,0.005673584993928671,0.03399939462542534,0.0001478636113461107
0.0029524010606110096,0.031662482768297195,0.005495864897966385,0.03297099843621254,0.0001478636113461107
0.0029242420569062233,0.03115171752870083,0.005552368238568306,0.033706534653902054,0.0001478636113461107
0.0028934949077665806,0.031168153509497643,0.005637832451611757,0.033173512667417526,0.0001478636113461107
0.0026999127585440874,0.03076600283384323,0.005711205769330263,0.03421434760093689,0.0001478636113461107
0.0026992468629032373,0.030517414212226868,0.0058079976588487625,0.0345928855240345,0.0001478636113461107
0.0027447063475847244,0.030495084822177887,0.005833651404827833,0.03349112719297409,0.0001478636113461107
0.0025544525124132633,0.029797641560435295,0.005447458941489458,0.03285792097449303,0.00010350452794227749
0.002516906475648284,0.029593653976917267,0.005595681257545948,0.03422733396291733,0.00010350452794227749
0.002492789877578616,0.029876619577407837,0.005662920419126749,0.03538576513528824,0.00010350452794227749
0.002631319221109152,0.029888775199651718,0.005541461054235697,0.033572129905223846,0.00010350452794227749
0.0024138118606060743,0.029179446399211884,0.005374240688979626,0.032810818403959274,0.00010350452794227749
0.002406451618298888,0.029108384624123573,0.0053372993133962154,0.0328424870967865,0.00010350452794227749
0.002455001464113593,0.029364952817559242,0.005385988391935825,0.0336012989282608,0.00010350452794227749
0.0024292748421430588,0.029210679233074188,0.005316609982401133,0.03311306983232498,0.00010350452794227749
0.0024695058818906546,0.029213188216090202,0.005203576292842627,0.03188875690102577,0.00010350452794227749
0.0023388895206153393,0.02879849076271057,0.005293183960020542,0.03309411182999611,0.00010350452794227749
0.002360229380428791,0.028840886428952217,0.0054960898123681545,0.03497404605150223,0.00010350452794227749
0.0024426819290965796,0.02929500862956047,0.0053815701976418495,0.03338461369276047,0.00010350452794227749
0.0024155713617801666,0.029050368815660477,0.005403505638241768,0.034204911440610886,0.00010350452794227749
0.002422157907858491,0.028976552188396454,0.005073301028460264,0.03197445720434189,0.00010350452794227749
0.002366534899920225,0.02884116768836975,0.005340356379747391,0.03358353301882744,0.00010350452794227749
0.002215672517195344,0.028332175686955452,0.005478011444211006,0.03425472602248192,0.00010350452794227749
0.0023982003331184387,0.02918531559407711,0.005265658721327782,0.03333475813269615,0.00010350452794227749
0.0023904526606202126,0.02903655171394348,0.005309992469847202,0.03285057842731476,0.00010350452794227749
0.0022587133571505547,0.028409574180841446,0.005448121577501297,0.03399694710969925,0.00010350452794227749
0.002248925156891346,0.02827621065080166,0.005384228192269802,0.03482850641012192,7.245317101478577e-05
0.0021977017167955637,0.028218453750014305,0.005079168360680342,0.03318251669406891,7.245317101478577e-05
0.00224017770960927,0.028295746073126793,0.005176986567676067,0.03339819237589836,7.245317101478577e-05
0.0021801753900945187,0.028057189658284187,0.005096863955259323,0.033560436218976974,7.245317101478577e-05
